 Dan Butler,9726,0.107
 Kevin Chamberlin,11304,0.0953
 Jon Stewart,4452,6.89
 Andy On,8586,0.943
 Alexa Havins,11746,0.0422
 Asim Chaudhry,16998,0.0141
 Jaimee Foxworth,11948,0.276
 Scott Michael Campbell,12529,0.0408
 Audrey Landers,8701,0.0726
 Nikki Benz,9669,14
 John Schuck,10860,0.0594
 Martin Klebba,6664,0.0866
 Alex Saxon,9193,0.0401
 Scott Adsit,8168,0.148
 Jack Kilmer,4231,0.0686
 Demetrius Shipp Jr,1814,0.0756
 Chelah Horsdal,6378,0.0536
 K Todd Freeman,14143,0.027
 Devon Murray,14151,0.0587
 Lisa Henni,22953,0.0139
 Lee Purcell,10530,0.0571
 Pisay Pao,7053,0.0314
 David Mitchell,9772,2.52
 Okieriete Onaodowan,31375,0.0762
 Weston Cage,14550,0.0361
 Jenna Kanell,6253,0.0159
 Saundra Santiago,7954,0.0343
 Sharon Small,6977,0.146
 Anne Ramsay,7201,0.0492
 Jarod Joseph,7274,0.0445
 Matt Cohen,5427,0.243
 Justin Cooper,8038,0.185
 Liliana Mumy,8514,0.0715
 Tyler Johnston,7122,0.0754
 Paul McGillion,11243,0.0771
 Tmas Lemarquis,9465,0.0129
 Bas Rutten,11650,0.319
 William Miller,34424,1.18
 Jacke Harry,9031,0.0854
 Kelly Connaire,296812,0.00724
 Jonathan Pointing,44669,0.013
 Susan Lucci,1691,0.566
 Michael Aronov,12404,0.0281
 Josh Randall,11822,0.103
 Tom Maden,3393,0.0374
 Darren Le Gallo,7048,0.111
 Katherine Kelly Lang,9172,0.471
 Terry Moore,4446,0.533
 Eli Marienthal,7061,0.0377
 Tom Baker,6468,2.23
 Maria Shriver,11059,2.47
 Jason Watkins,10203,0.0805
 Charlene Tilton,7315,0.127
 Eric Bogosian,5416,0.109
 Hiam Abbass,3473,0.0952
 Linda Evangelista,2081,2.68
 Freddie Fox,3100,0.103
 Torri Higginson,9644,0.105
 Delphine Chanac,7579,0.00035
 Darius McCrary,8501,0.0862
 J Michael Finley,43407,0.0807
 Judie Aronson,10578,0.0601
 Bryan Dechart,37140,0.119
 Kelly Kruger,10425,0.261
 Sheryl Lee Ralph,11644,0.146
 Artemis Pebdani,8593,0.0399
 Keith Urban,9163,13.9
 Erin Murphy,7097,0.328
 Elizabeth Sellars,34287,0.0242
 Michael Des Barres,9737,0.0646
 Will Swenson,24552,0.0619
 Sarah Utterback,35632,0.0127
 Aaron Jakubenko,8039,0.0309
 Gabriel Basso,8143,0.0658
 Traci Dinwiddie,8650,0.0621
 Sarah Miles,9358,0.23
 Chad Rook,19027,0.0306
 Zane Huett,9409,0.0295
 Mitzi Kapture,9004,0.0206
 Charles Frank,22176,0.274
 Janeshia Adams-Ginyard,74798,0.0169
 Anamaria Marinca,5266,0.0684
 Gus Birney,15642,0.0148
 Lisa McGrillis,9752,0.0673
 Gregory Sierra,7365,0.0362
 Jenn McAllister,22562,0.145
 Tony Gilroy,9282,0.179
 Nicholas Guest,14586,0.041
 Joseline Kelly,49858,5.43
 Ann Blyth,4338,0.225
 Lucinda Dickey,10553,0.0305
 Fay Masterson,8690,0.0597
 Sarah Burns,4683,0.155
 Bridie Carter,17135,0.0205
 Sylvester McCoy,2153,0.22
 Ptolemy Slocum,19437,0.0549
 Ahney Her,14314,0.0344
 Hayden Byerly,8924,0.0831
 Rob Garrison,37255,0.012
 Tom Schilling,7953,0.342
 Julia Sweeney,8822,0.112
 Cooper Huckabee,11263,0.0244
 Socratis Otto,4919,0.0327
 Chandler Canterbury,6741,0.0585
 Stephanie J Block,13574,0.549
 Leila Arcieri,8299,0.0587
 Peter Firth,7004,0.158
 Kevin P Farley,9308,0.0236
 Michael Gray,7207,0.647
 Gavin Rossdale,7380,0.914
 Sullivan Sweeten,3978,0.0254
 Nick Peine,39570,0.0519
 Alex Meraz,11394,0.146
 Matthew Glave,6799,0.04
 Michael McDonald,7761,1.18
 Derek Phillips,11914,0.0632
 Emir Kusturica,7984,0.355
 Carolyn Hennesy,10386,0.0935
 Shaun Cassidy,10342,0.184
 Dean McDermott,9676,0.231
 Nasser Faris,62193,0.0115
 Kyle Allen,4940,0.231
 Jenna Upton,80092,0.041
 Audyssie James,72868,0.0312
 Benson Jack Anthony,25292,0.0186
 Deborah Falconer,17558,0.0313
 Luna Blaise,11927,0.072
 Jocelyn Lane,18052,0.0363
 Shane McRae,8846,0.0325
 Ariadna Gil,12178,0.138
 Ken Olin,9098,0.0911
 Shaun Weiss,4798,0.0286
 Caroline Sunshine,19404,0.291
 Ada Nicodemou,9143,0.0712
 Brielle Barbusca,5880,0.0258
 Natalia Cigliuti,7193,0.0312
 Christine Nguyen,8776,1.23
 Pauletta Washington,10404,0.109
 Josh Groban,7442,4.88
 Benjamin Koldyke,6719,0.0117
 Gene Simmons,5099,6.03
 Natasha Little,7479,0.0456
 Kym Karath,8519,0.0278
 Farah Zeynep Abdullah,5488,0.132
 Ruby Rees,40354,0.0245
 Todd Bridges,9105,0.122
 Felicia Farr,9001,0.0669
 Michael Dorman,5387,0.0604
 Agns Varda,17143,0.232
 Stuart Martin,822,0.148
 Jacqueline Fernandez,9463,10.1
 David DeLuise,10642,0.122
 James Allen McCune,1607,0.0382
 Antoni Porowski,126657,0.257
 Eden Riegel,9809,0.255
 Morgana Van Peebles,661616,0.0302
 Kellie Shirley,66047,0.0196
 Bayley Corman,35698,0.00717
 Pepi Sonuga,5454,0.0709
 Ludwig Gransson,24266,0.0616
 Elaine Joyce,11617,0.0785
 Sin Phillips,8119,0.00525
 Rex Smith,11285,0.16
 Jeff Wadlow,14927,0.125
 Brandon Merrill,9916,0.0197
 Jordan Vogt-Roberts,6062,0.145
 Skyler Shaye,7221,0.082
 Matt Lowe,23269,0.204
 Katt Williams,11445,1.77
 Martin Wallstrm,5204,0.0301
 Chris Gauthier,12690,0.0631
 Ileana DCruz,9791,0.641
 Ronan Raftery,7488,0.0178
 Daniel di Tomasso,7324,0.0301
 Michael McMillian,6248,0.0675
