 Bonnie Hunt,2667,0.498
 Alison Wandzura,23573,0.0154
 Lorenza Izzo,1018,0.219
 Jonathan Hyde,4976,0.15
 Ernie Hudson,2439,0.386
 Olivia Macklin,25935,0.0147
 Lisa Rinna,4518,4.37
 Kelly Overton,2222,0.125
 Noah Taylor,4602,0.248
 Ali MacGraw,3300,0.529
 Xander Berkeley,3579,0.231
 Elden Henson,2444,0.128
 Sam Waterston,1898,0.376
 Eric Winter,4925,0.187
 Tyler Perry,3986,10.5
 Bingbing Li,4120,0.102
 David Morrissey,3902,0.378
 Vanessa Lengies,3412,0.206
 Diane Ladd,3517,0.213
 Harry Lloyd,2864,0.258
 Kelly McCreary,5775,0.116
 Rene OConnor,5277,0.0072
 Hayley Sales,14588,0.0245
 Justina Machado,4009,0.18
 Brian De Palma,3167,1.92
 Russell Tovey,3161,0.571
 Matt Ross,2057,0.242
 Wood Harris,3837,0.265
 Chris Lowell,6807,0.142
 Charlie Tahan,5935,0.12
 Niall Matter,4461,0.0564
 Gail OGrady,4115,0.0171
 Camille Chen,14664,0.0836
 Melina Kanakaredes,7300,0.227
 Kiele Sanchez,3242,0.232
 Britt Lower,9489,0.0366
 Ron Thomas,26149,0.142
 Colin Salmon,5392,0.164
 Patrick John Flueger,3251,0.114
 Will Estes,3763,0.151
 Brianna Brown,1687,0.791
 Scottie Thompson,3272,0.14
 Karina Lombard,5026,0.14
 Molly Hagan,2884,0.067
 Hector Elizondo,2847,0.229
 scar Jaenada,5507,0.0521
 Clara Paget,1698,0.209
 Josefin Asplund,3820,0.0622
 Kris Kristofferson,3384,2.48
 Jake Lloyd,1719,0.343
 Rosie Perez,3348,0.786
 Amy Madigan,4270,0.211
 Paul Schneider,3281,0.279
 Jon Heder,3609,0.28
 Christina Robinson,3618,0.128
 Arlene Golonka,11288,0.0229
 Wyatt Nash,3753,0.0306
 Nicholas DAgosto,2198,0.00879
 Jorge Garcia,2559,1.18
 Rosabell Laurenti Sellers,3257,0.0973
 Rachel Ticotin,3666,0.107
 Marta Kristen,9956,0.0861
 Amy Hargreaves,751,0.101
 Jamie Clayton,45,0.177
 Lili Taylor,3440,0.316
 Joe Anderson,2336,0.518
 Betsy Russell,4427,0.208
 Veronica Cartwright,2239,0.192
 Daisy Bevan,13837,0.0294
 Dul Hill,2823,0.00918
 Austin North,23659,0.402
 Bonnie Aarons,2855,0.06
 Greg Kinnear,3303,0.804
 Brooke Adams,4110,1.87
 Tim Blake Nelson,3021,0.277
 Alan Arkin,2994,0.884
 Kevin Sorbo,3636,0.492
 Abraham Benrubi,3563,0.118
 Brooke Smith,3144,0.488
 Jack Ashton,6874,0.0322
 Victoria Hamilton,4491,0.0951
 Shelley Fabares,4292,0.152
 David Arquette,3719,1.06
 Billy Crystal,3508,1.97
 Saxon Sharbino,3711,0.115
 Cynthia Nixon,3057,6.12
 Rumer Willis,1963,1.69
 Martha Plimpton,2202,0.245
 Ty Olsson,4088,0.124
 Bryan Singer,2479,2.18
 Alyshia Ochse,5369,0.0486
 Priscilla Presley,3573,2.41
 Ian McDiarmid,1400,0.191
 Mara Valverde,4124,0.043
 Jake Weary,3749,0.12
 Claire Unabia,145985,0.0157
 Peter Krause,2626,0.273
 Xavier Samuel,1849,0.269
 Christopher Guest,3030,0.302
 Alan Dale,4099,0.366
 Tim Daly,3453,0.28
 Dan Harmon,3673,0.701
 Paul Reubens,3171,0.332
 Carly Pope,1551,0.219
 David Dastmalchian,1017,0.0959
 Maisie Richardson-Sellers,3210,0.0904
 Carroll Baker,5157,0.291
 Steven Yeun,3207,1.35
 Genevieve OReilly,2856,0.0164
 Luke Bracey,1805,0.197
