 Casey Siemaszko,6292,0.0593
 Andy Nyman,16625,0.0888
 Stuart Wilson,8246,0.272
 Graham Wardle,5225,0.091
 Nicholas Rowe,5202,0.0831
 Tab Hunter,9232,0.361
 Robert Eggers,8445,0.112
 Sean Teale,5597,0.0902
 Michael Stahl-David,8694,0.0796
 James Floyd,18532,0.266
 Nell Tiger Free,5500,0.0658
 Gina Bellman,5363,0.122
 Anabelle Acosta,5765,0.0457
 Kenny Wormald,5673,0.169
 David Benioff,6315,0.556
 Andrea Martin,1775,0.459
 Gemma Ward,8049,1.17
 Billy Wirth,12267,0.0633
 Claudie Blakley,8482,0.0259
 Rohan Chand,14344,0.0787
 Gregory Harrison,8375,0.161
 Emilia McCarthy,13988,0.0324
 Julie Brown,8114,0.723
 Kevin Conroy,5892,0.605
 David Yates,5065,0.827
 Fran Kranz,7036,0.136
 Cyndi Lauper,8757,7.9
 Clu Gulager,7594,0.131
 Nuri Bilge Ceylan,12017,0.252
 Chrishell Hartley,9422,0.215
 Engin Altan Dzyatan,10814,0.0362
 Frederic Forrest,8466,0.135
 Nell Hudson,7119,0.064
 Todd Louiso,14165,0.0434
 Liv Ullmann,8668,0.275
 Mdlina Ghenea,4488,0.188
 Ella Anderson,5791,0.144
 Morgan Woodward,12127,0.0497
 Marc Singer,6902,0.143
 Richard Eyer,8631,0.0305
 Emma Samms,7817,0.125
 Jessica St Clair,5564,0.0956
 Katherine Boecher,9415,0.0338
 Jay Mohr,5642,0.338
 Jay Karnes,10412,0.0392
 Atticus Mitchell,11890,0.0404
 Mehcad Brooks,5357,0.247
 Amanda Warren,12726,0.0855
 Anna Van Hooft,7902,0.0403
 Byron Langley,166827,0.0864
 Ken Jenkins,9183,0.104
 Sheila Kelley,7006,0.0927
 David Lowery,7770,0.222
 Marcus Scribner,6159,0.107
 Stephen Bishop,11427,0.292
 Bailey De Young,8138,0.0328
 Jill Marie Jones,10091,0.129
 Dan Jeannotte,4084,0.0249
 Simon Cowell,9113,9.52
 Diamond White,9485,7.3
 Alistair Petrie,6251,0.0489
 Gore Verbinski,5435,0.353
 David Letterman,12193,8.39
 Rick Yune,1759,0.123
 Peter Macon,16984,0.0249
 Eileen Davidson,7113,0.257
 Julie Kavner,7268,0.252
 Lauren London,7210,1.1
 Neve McIntosh,7423,0.047
 Vivien Cardone,12077,0.0186
 Christina Marie Moses,4866,0.0154
 Robert Richardson,7842,0.369
 Pawel Szajda,9969,0.014
 Malik Yoba,4552,0.119
 Jade Pettyjohn,8203,0.177
 Dawn French,8568,0.463
 Celia Weston,6362,0.108
 Eric Schweig,6602,0.0778
 Charlie DePew,1820,0.0414
 Daniel Feuerriegel,7523,0.0502
 James Murray,10750,0.883
 Padma Lakshmi,8745,2.93
 Amir Arison,7994,0.0771
 Felicia Pearson,7779,0.0313
 DJ Cotrona,5313,0.0948
 Barbara Alyn Woods,6972,0.149
 Russell Peters,15764,0.721
 Kathy Griffin,7753,8.82
 Michael Moore,6175,6.62
 Michael Socha,5345,0.0844
 Blake Clark,10118,0.101
 William Atherton,5621,0.164
 Dan Schneider,7880,0.499
 Brian Bonsall,1734,0.0464
 Karen Sharpe,682046,0.0365
 Andy Dick,5470,0.391
 Anjali Jay,12537,0.0529
 Jon Huertas,7247,0.149
 Rhonda Fleming,8135,0.266
 Yuri Kolokolnikov,19071,0.0184
 Monique Gabriela Curnen,4892,0.0527
 Marie Mouroum,352137,0.0194
 George Lazenby,5174,0.263
 Ryan Pinkston,10956,0.0537
 James Patrick Stuart,7381,0.147
 Bianca Brigitte VanDamme,11756,0.0418
 Deborah Foreman,2957,0.0796
 Esther Acebo,36564,0.0252
 Jackie Debatin,8089,0.014
 Steven Tyler,10563,4.99
 Emily Montague,11858,0.0276
 Charles Martin Smith,9509,0.145
 Kathleen Kinmont,8147,0.107
 Oleg Taktarov,9922,0.0614
 Mia Malkova,10123,34.5
 Ajay Devgn,8314,5.47
 Stephen Plunkett,81324,0.012
 Keenen Ivory Wayans,8318,0.181
 Jonathan Scarfe,6303,0.0616
 Brandon T Jackson,4819,0.211
 Neil Grayston,19878,1.15
 Rhys Wakefield,9587,0.0858
 Gideon Emery,7326,0.0923
 Big Daddy Kane,37883,0.92
 Steven Anthony Lawrence,5503,0.0198
 Mercedes McNab,6623,0.0905
 Hayden Szeto,5966,0.0569
 Paul McGann,5402,0.276
 Chandrika Ravi,110985,0.078
 John Magaro,6260,0.0722
 Tanit Phoenix Copley,4666,0.0399
 Georgia Hardstark,13132,0.0999
 Valeria Cotto,91704,0.0197
 Winnie Harlow,293813,2.66
 Stephanie Zimbalist,7010,0.0968
 Marine Vacth,9244,0.263
 Dennis Christopher,4228,0.145
 Elton John,9600,32.6
 Bobby Moynihan,5154,0.252
 Patrick Duffy,7104,0.419
 Samantha Robinson,3959,0.122
 Sally Bretton,8738,0.0192
 Stacy Haiduk,4647,0.104
 Joe Flanigan,8289,0.154
 Samuel Roukin,8396,0.0278
 Craig McLachlan,4229,0.0764
 Essence Atkins,10076,0.149
 Matthew Labyorteaux,9413,0.0385
 Erik Knudsen,7781,0.108
 Brittney Powell,9301,0.042
 Jamie Rose,12500,0.173
 Maxim Roy,9596,0.0833
 Jonathan Whitesell,5922,0.029
 Rick Cosnett,6837,0.123
 Nina Siemaszko,4672,0.0655
 Courtland Mead,8333,0.0183
 Vernica Echegui,1975,0.0388
 Kimmy Robertson,2792,0.0545
 Graham Patrick Martin,9003,0.0668
 Maury Ginsberg,25168,0.00763
 Michael Learned,9372,0.097
 Nick Searcy,10081,0.115
 Jazmyn Simon,11581,0.0592
 Alexandra Turshen,4992,0.0284
 Tzi Ma,9883,0.0783
 James Duval,4578,0.13
 Casey Deidrick,14700,0.0408
 Nick Moran,2527,0.13
 Lambert Wilson,5714,0.242
 Tony Bill,15558,0.0798
 Jessica Chaffin,8558,0.0457
 Eric Close,8809,0.116
 Jordan Rodrigues,11013,0.0705
 Shaun Johnston,6783,0.0699
 Conan OBrien,7332,0.254
 Shirley Rumierk,23240,0.0126
 Rene Taylor,5598,0.0293
 Clare Kramer,7634,0.098
 Johnny Whitaker,8461,0.0617
 Isabelle Allen,11286,0.0483
 Lauren Socha,6002,0.0532
 Mike OMalley,3881,0.0127
 Romain Duris,5689,0.264
 Jon Rudnitsky,13333,0.0281
 Lee Garlington,7131,0.0697
 Drew Powell,6770,0.112
 Haley Pullos,3587,0.069
 Ken Loach,6535,0.559
 Dylan Neal,6994,0.0835
 Shawn Wayans,8383,0.189
 Erik Stolhanske,13680,0.058
 Brady Smith,5508,0.143
 Jack Farthing,11064,0.0434
 Veronica Hamel,9384,0.0954
 Tinto Brass,6991,2.75
 Makenzie Leigh,4911,0.0444
 Becca Tobin,9191,0.247
 Daniela Vega,117344,0.278
 Irene Bedard,6048,0.0952
 Madelyn Deutch,6804,0.0925
 Jim Parrack,5061,0.108
 Bailey Noble,10165,0.0646
 Jayden Rey,950373,0.0137
 Jessica Matten,4958,0.0147
 Franck Gastambide,22527,0.08
 Ed Stoppard,6199,0.0619
 Matt Letscher,4071,0.0787
 Michael Buscemi,13056,0.0223
 John James,9288,5.46
 Maemae Renfrow,8031,0.015
 Lee Grant,3110,0.567
 Michael Winslow,6345,0.203
