Don Henley,43082,1.21
Linda Ronstadt,42577,2.47
Paul Simon,42501,7.24
John Michael Montgomery,41958,0.336
Enrique Iglesias,41721,15.5
Bobby Brown,41560,14.6
Alanis Morissette,40366,4.81
Nicki Minaj,40318,76.9
Frank Sinatra,39998,20
Steve Winwood,39007,0.891
Victoria Beckham,38039,34.1
Mel B,0,6.06
Cyndi Lauper,37593,8.26
Lana Del Rey,37587,18.8
Snoop Dogg,37172,34.3
David Bowie,36684,34.9
Michael W. Smith,36310,1.79
Bette Midler,36271,5.4
Dr. Dre,36032,21.4
Jason Mraz,35893,10.4
Kelly Rowland,35751,10.4
Billy Ocean,35637,0.573
Ray Charles,35477,8.72
Trey Songz,35389,7.94
JC Chasez,35254,0.247
Lance Bass,0,0.889
Joey Fatone,0,0.325
Diana Ross,35172,9.09
Darius Rucker,35147,2.86
Trisha Yearwood,35132,1.86
Tracy Chapman,35110,1.5
John Legend,33945,20.1
Adam Duritz,33738,0.0901
Brian McKnight,33141,1.33
Neil Young,32235,10.7
Debbie Gibson,32089,0.841
Busta Rhymes,32087,6.2
Peter Gabriel,32072,5.5
Chris Tomlin,32044,3.59
Pat Benatar,31659,1.53
Donna Summer,31564,5.68
Taylor Dayne,31462,0.332
Dionne Warwick,31455,1.59
Keyshia Cole,31232,6.06
Josh Turner,31016,1.04
Kendrick Lamar,30847,29.8
Wilson Phillips,30633,0.265
Kenny Loggins,30567,1.72
Colbie Caillat,30420,1.79
Weird Al Yankovic,30408,2.18
Dwight Yoakam,30268,1.82
Robert Palmer,30229,1.08
Jessica Simpson,30198,27.8
Stevie Nicks,29900,7.88
Rick Springfield,29651,1.2
Sean Paul,29490,9.6
Olivia Newton-John,29486,5.6
Nelly Furtado,29404,4.24
Will Smith,29335,35.6
Huey Lewis,29204,1.31
Gary Allan,28773,0.829
Marvin Gaye,28758,10.6
Tracy Lawrence,28694,1.08
Vanessa Williams,28490,4.36
Sheena Easton,28460,0.431
Jon Secada,28431,0.301
Connie Francis,27321,0.692
Joe Jonas,27287,11.1
Nick Jonas,0,27.8
Kevin Jonas,0,1.13
Mary Chapin Carpenter,27195,0.344
Annie Lennox,27048,2.17
Demi Lovato,26724,48.1
Billy Ray Cyrus,26683,1.4
Marc Anthony,26557,11.8
Sara Evans,26446,1.09
Hank Williams Jr.,26296,1.36
Tom Petty,26222,11
Billy Currington,25752,0.858
Jody Watley,25751,0.216
Willie Nelson,25669,12.1
Natalie Merchant,25392,0.449
Ricky Martin,25261,13.6
Tony Bennett,25163,5.43
Dolly Parton,25108,16.4
Freddie Jackson,25096,0.244
Patti LaBelle,25068,2.17
Jackson Browne,24919,2.73
Brenda Lee,24866,2.51
Gerald Levert,24563,0.266
Clay Walker,24275,0.406
Jeffrey Osborne,23953,0.267
Jo Dee Messina,23752,0.246
Robin Thicke,23717,5.51
Roy Orbison,23710,3.42
Sam Smith,23573,16.3
Howard Jones,23342,0.685
Alice Cooper,23261,10.1
Amy Winehouse,23023,14.4
Diana Krall,22964,1.84
Collin Raye,22948,0.234
Hilary Duff,22943,27.2
Erykah Badu,22646,4.96
Anne Murray,22636,0.714
Gretchen Wilson,22608,0.451
Barry White,22574,2.38
Ellie Goulding,22527,16
Rick Ross,22512,16.4
Jill Scott,22449,3.14
Milli Vanilli,22436,0.457
Tori Amos,22419,2.37
Hunter Hayes,22256,2.91
Tevin Campbell,21990,0.293
Lynyrd Skynyrd,21972,7.59
John Fogerty,21825,2.38
Bobby Vinton,21781,0.408
Lorrie Morgan,21778,0.304
Belinda Carlisle,21678,0.804
Smokey Robinson,21592,1.88
Chris Isaak,21581,1.29
Marilyn Manson,21362,13.8
Jeff Foxworthy,21322,0.7
Sara Bareilles,21199,3.89
Rick Astley,21142,2.36
James Brown,21116,15.4
George Winston,20997,0.288
" Missy ""Misdemeanor"" Elliott",20928,0.0732
Joe Satriani,20911,1.43
Wiz Khalifa,20619,22.7
Bruce Hornsby,20540,1.68
Faith Evans,20479,1.36
Michelle Branch,20451,0.612
David Lee Roth,20257,1.02
John Denver,20203,4.02
Anthony Hamilton,20053,1.03
Paul Anka,20049,1.55
Meghan Trainor,19948,10.5
Montell Jordan,19889,0.41
Rodney Atkins,19438,0.372
Julio Iglesias,19239,10.9
Ariana Grande,19025,125
Brook Benton,18953,0.19
Corey Hart,18948,0.281
Lee Ann Womack,18917,0.566
Jermaine Jackson,18915,0.531
Chubby Checker,18808,0.672
Fiona Apple,18681,1.28
Rob Zombie,18642,5.97
Bobby Darin,18573,1.12
Natasha Bedingfield,18549,0.989
Neil Sedaka,18502,0.672
Ricky Van Shelton,18464,0.112
Laura Branigan,18446,0.358
Sam Cooke,18415,3.45
Dan Fogelberg,18332,0.327
George Harrison,18284,10.9
Chris Young,18228,4.15
Lee Brice,18107,1.44
Susan Boyle,18000,2.05
Stevie B,17970,0.393
Sam Hunt,17934,4.05
Johnny Gill,17489,0.416
Al Green,17460,2.72
Jackie Wilson,17365,0.607
Aaron Neville,17252,0.681
George Benson,17192,2.12
Glenn Frey,16955,1.2
Lauryn Hill,16720,6.14
James Blunt,16662,4.92
Glen Campbell,16534,2.18
Karyn White,16491,0.146
Phillip Phillips,16035,0.944
Leona Lewis,16000,5.71
Joe Cocker,15974,3.73
Tom Jones,15924,7.01
Lisa Stansfield,15910,0.339
Jimi Hendrix,15878,18
Musiq Soulchild,15810,0.524
Andy Williams,15767,1.92
Sammy Hagar,15719,1.75
Aaron Tippin,15612,0.282
Joe Nichols,15579,0.691
Snoop Doggy Dogg,15555,0.419
Joss Stone,15524,1.9
Uncle Kracker,15413,0.431
Warren G,15412,3.84
Daddy Yankee,15382,31.5
Sammy Kershaw,15372,0.206
Wang Chung,15324,0.296
Bobby Rydell,15321,0.189
Scotty McCreery,15261,3.5
Johnny Rivers,15058,0.336
Puff Daddy,15010,2.56
Rob Thomas,14999,1.61
Macy Gray,14961,1.24
Jake Owen,14961,1.58
Tracy Byrd,14922,0.168
Vanilla Ice,14903,20
Helen Reddy,14859,0.297
Michael McDonald,14838,1.35
Samantha Fox,14760,1.96
Steven Curtis Chapman,14756,0.537
Steely Dan,14714,4.4
Jesse McCartney,14674,4.26
Selena Gomez,14531,97
Jamey Johnson,14478,0.488
Joe Jackson,14371,1.86
Charlotte Church,14369,0.516
Aaron Carter,14361,1.48
Jamie Foxx,14353,17.7
Alison Krauss,14352,2.1
Paula Cole,14320,0.242
B.B. King,14303,7.42
Tanya Tucker,14243,0.521
Donny Osmond,14110,1.19
Jordin Sparks,14090,3.85
David Gray,14084,1.37
Gavin DeGraw,14027,1.63
Sinead O Connor,13931,1.12
Real McCoy,13929,1.34
Ashlee Simpson,13905,6.34
Justin Moore,13897,1.2
Donell Jones,13828,0.284
Wilson Pickett,13754,0.487
Paul Young,13729,2.18
Da Brat,13729,0.759
Dean Martin,13721,8.9
Kylie Minogue,13696,14
Ricky Nelson,13690,0.908
Teddy Pendergrass,13649,0.414
Teena Marie,13603,0.418
Kid Cudi,13452,8.88
David Sanborn,13451,0.386
Boz Scaggs,13449,0.659
Carole King,13386,3.78
Quincy Jones,13362,4.32
Deana Carter,13297,0.186
Mark Chesnutt,13218,0.188
Stephanie Mills,13164,0.304
Lita Ford,13144,0.699
Julian Lennon,13143,0.542
KT Tunstall,13100,0.667
Soulja Boy Tell'em,13017,0.655
Craig David,12983,2.77
Sarah Brightman,12946,1.43
Joe Diffie,12881,0.251
Corinne Bailey Rae,12815,0.601
Terri Clark,12772,0.29
Chaka Khan,12751,2.13
Mobb Deep,12740,2.27
Tove Lo,12501,5.81
Adam Lambert,12476,7.34
Peter Cetera,12414,1.15
Cole Swindell,12412,1.04
David Guetta,12376,15.4
Marvin Sapp,12369,0.446
Steve Perry,12356,1.2
Gene Pitney,12291,0.236
John Lennon,12273,27.7
Joni Mitchell,12238,4.86
Lyfe Jennings,12149,0.328
Billy Squier,12115,0.245
Yolanda Adams,12094,0.585
Ray Parker Jr.,12042,0.333
Rick James,11899,1.49
Dane Cook,11884,2.23
John Waite,11880,0.292
Rae Sremmurd,11839,6.7
Lil Bow Wow,11835,0.259
B.J. Thomas,11772,0.408
Robbie Nevil,11726,0.0565
Adam Sandler,11721,12.6
Vanessa Carlton,11689,0.823
Jackie Evancho,11654,0.531
Mick Jagger,11651,10.4
Elvis Costello,11593,4.26
Jerry Butler,11545,0.695
Lupe Fiasco,11539,2
Nat King Cole,11503,5.26
Big Sean,11460,12
Eddie Murphy,11453,10.2
Johnny Tillotson,11443,0.119
Patty Loveless,11415,0.264
Cat Stevens,11371,3.38
Pat Boone,11365,0.875
Irene Cara,11335,0.459
Kelly Price,11331,0.785
Rob Base,11307,0.213
