 Nick Eversman,9996,0.228
 Demetria McKinney,21129,0.135
 Danny Sapani,8777,0.0463
 Olga Fonda,5311,0.124
 Daniel Roebuck,6316,0.136
 Edyta Sliwinska,1624,0.0486
 Richard Coyle,3145,0.101
 Andrew Divoff,8240,0.0901
 Ranveer Singh,10380,2.15
 Charlie Wright,1938,0.083
 Casey Gagliardi,166402,0.0203
 Aleks Paunovic,7536,0.103
 Desi Arnaz Jr,6322,0.102
 Karen Kilgariff,8674,0.0928
 Tamala Jones,5771,0.172
 Gilles Marini,6203,0.258
 Jessica Hynes,3961,0.0953
 Jon Tenney,7203,0.0981
 Larry Hankin,7690,0.0495
 Aksel Hennie,6470,0.0974
 Robert Beltran,4380,0.116
 Shanola Hampton,3425,0.295
 Nina Arianda,4222,0.0749
 Deanna Russo,4198,0.0796
 Aimee Carrero,4127,0.1
 William Catlett,130553,0.0816
 Randall Batinkoff,8901,0.188
 Cherami Leigh,10019,0.124
 Joseph Gatt,3184,0.0588
 Barbara Bain,4531,0.399
 Linda Cristal,8540,0.096
 Adam J Harrington,11540,0.084
 Melissa Ponzio,5670,0.156
 Shannon Lucio,2953,0.0579
 Mark Moses,6173,0.108
 Samy Naceri,15722,0.0665
 Beth Grant,4296,0.214
 Ivan Reitman,7340,0.31
 Keri Lynn Pratt,7111,0.042
 John Roberts,7284,2.36
 Paul McCrane,8323,0.0743
 Georgia King,5728,0.16
 Jill Goodacre,3905,0.0767
 James Fox,6560,0.495
 Sarah Wynter,4936,0.0853
 JJ Totah,6297,0.0445
 Beth Broderick,5117,0.144
 Olivia Keville,56049,0.0312
 Haylie Duff,4548,0.449
 Khandi Alexander,4051,0.153
 Kellita Smith,5672,0.145
 Matt Lintz,22832,0.111
 Jenni Farley,12696,0.145
 Matt Prokop,7713,0.128
 Tom Bergeron,7183,0.18
 John Michael Higgins,1474,0.229
 Bre Blair,8092,0.308
 KD Aubert,4634,0.084
 Sarah-Jane Redmond,14172,0.287
 Amy Hill,7697,0.191
 Raquel Cassidy,5869,0.172
 Summer Phoenix,3972,0.116
 Shalita Grant,6820,0.265
 Julianna Rose Mauriello,1612,0.142
 Catalina Sandino Moreno,3943,0.113
 Jordan Bridges,8852,0.112
 Anthony Gonzalez,419152,0.365
 Erik Estrada,5919,0.366
 Vida Guerra,11645,0.685
 Steve Austin,5284,1.92
 Anita Brown,5434,0.114
 Emily Rios,5300,0.0749
 Ashley Jensen,4056,0.487
 John Wesley Shipp,3857,0.119
 Josh Meyers,4410,0.0597
 Gaius Charles,5244,0.0649
 Phil Lord,9128,0.441
 Louis Mandylor,7638,0.0803
 Leah Cairns,5875,0.189
 Dennis Franz,8376,0.144
 Marci Miller,9168,0.266
 Vladimir Kulich,6827,0.0501
 Ross McCall,5120,0.0596
 Tammin Sursok,1562,0.189
 Barry Levinson,5280,0.372
 Barrett Doss,9319,0.0382
 Chloe Webb,3895,0.0924
 Snia Braga,5907,0.199
 Tom Ford,2789,8.73
 Heather McComb,3527,0.193
 Michael J Pollard,7520,0.0946
 Samantha Logan,15578,0.0382
 Joanna Page,6643,0.091
 Katie Stevens,8347,0.235
 Billy Lush,12377,0.0296
 Marc Forster,8097,0.332
 Gabriel Iglesias,6985,2.17
 Karine Vanasse,5178,0.125
 Steve Valentine,5294,0.111
 Eleanor Bron,8955,0.0743
 Siobhan Williams,7222,0.0231
 Carol Cleveland,15159,0.0609
 Drew Fuller,5687,0.122
 Sterling Knight,4782,0.457
 Joan Chen,2237,0.288
 Burt Ward,7056,0.363
 Ken Leung,2426,0.167
