 Steven Soderbergh,2458,1.95
 Jeremy Sisto,3116,0.235
 Thomas Ian Griffith,10612,0.0478
 Molly C Quinn,1933,0.567
 Marla Sokoloff,2214,0.137
 Ronda Rousey,1524,13.1
 Benjamin Bratt,2898,0.808
 Regina Hall,1523,0.974
 John Carpenter,1892,5.62
 Dafne Keen,329,0.227
 Jeff Daniels,3038,1.55
 Joey Lauren Adams,1502,0.208
 Eve Myles,4613,0.13
 Taylor Cole,566,0.612
 Julie Christie,2434,0.945
 Natalia Tena,1822,0.231
 Raza Jaffrey,7065,0.0568
 Wagner Moura,1639,0.327
 Catherine OHara,1780,0.04
 Jacob Pitts,4899,0.112
 Jacqueline Byers,7384,0.0905
 Aaron Eckhart,1285,1.05
 Liz Vassey,1333,0.0554
 Danay Garcia,3128,0.124
 Kenan Thompson,2613,0.441
 Natalia Cordova-Buckley,4406,0.0566
 Erika Fong,2080,0.0565
 Brian Tyree Henry,11720,1.14
 Aaron Tveit,2288,0.763
 Erin Moriarty,1277,0.153
 Sara Paxton,2368,0.605
 Lex Scott Davis,7355,0.0703
 Faye Dunaway,1357,2.99
 Harvey Weinstein,10991,11.3
 Robert Rodriguez,1959,4.08
 Scott Foley,1784,0.316
 Stephanie Szostak,3497,0.105
 Anne Winters,7629,0.141
 Nafessa Williams,8475,0.13
 Julie Adams,2814,0.307
 Eric Dane,1613,0.872
 Katie Findlay,2365,0.0965
 Jane Adams,4942,0.521
 Spike Lee,3474,6.01
 Ana de la Reguera,1717,0.36
 Nicollette Sheridan,2468,0.419
 Lorenzo Lamas,1969,0.542
 Betty Gabriel,1991,0.0972
 Milo Manheim,32752,0.28
 Alexandra Holden,3214,0.0707
 Daniel Sharman,3371,1.22
 Florence Faivre,6211,0.0285
 Joshua Jackson,2207,2.69
 Anne Dudek,366,0.132
 Riccardo Scamarcio,6423,0.142
 Emmanuelle Bart,3437,0.0213
 Violett Beane,3198,0.251
 Harris Dickinson,11574,0.0776
 Patricia Heaton,2127,0.872
 Noel Fisher,884,0.35
 Lindy Booth,2086,0.196
 Georgina Haig,4423,0.107
 Trent Garrett,3629,0.0338
 Ekaterina Samsonov,12294,0.0332
 Charlie Day,1840,1.67
 Marsha Thomason,3037,0.131
 Megan Mullally,667,0.743
 Cara Gee,5654,0.0466
 Missy Gold,18289,0.0253
 Judd Apatow,2340,2.47
 Michael Palin,7619,0.587
 Mary Elizabeth Mastrantonio,1928,0.267
 Demi Lovato,2384,53.4
 Tony Hale,4152,0.584
 Ophelia Lovibond,810,0.14
 Josh Segarra,4168,0.0509
 Kelly LeBrock,2942,0.369
 James Roday,1338,0.201
 Yael Stone,2369,0.183
 Jason Dohring,5816,0.151
 Stephanie Leonidas,1958,0.141
 Chandler Riggs,3044,2.31
 Danny McBride,936,1.94
 Benjamin Walker,1785,0.317
 Katharine Isabelle,1836,0.238
 Mary Lynn Rajskub,2960,0.243
 Alessandro Nivola,2649,0.243
 Tanya Roberts,1604,0.521
 James Cromwell,1671,0.685
 Damon Wayans Jr,3438,0.274
 Patricia Velasquez,1993,0.256
 Kyle MacLachlan,551,1.11
 Alba Flores,30052,0.134
 Manny Montana,8234,0.042
 Diego Tinoco,389175,0.0412
 Emma Dumont,3562,0.192
 Faye Marsay,1894,0.153
 Charlotte Le Bon,442,0.277
 Miranda Otto,1891,0.405
 Peter Serafinowicz,973,0.138
 Sarah Jones,2655,1.14
 Jenny McCarthy,2800,10.1
 Jessie Ennis,7229,0.0314
 Diego Boneta,4047,0.918
 David Wenham,672,0.259
 Skye P Marshall,27995,0.0103
 Irina Shayk,4085,11.6
 Jared Rushton,5240,0.0204
 Steve Guttenberg,1853,0.378
 Alex Borstein,3554,0.225
 Rex Linn,6982,0.0797
 Christa B Allen,3196,0.185
 Vinnie Jones,2039,0.552
 Stephen Mangan,10647,0.128
 Diane Neal,3841,0.161
 Wes Studi,5850,0.21
 Charles Dance,1148,0.835
 Julia Ling,8048,0.043
 Susan Misner,1545,0.0581
 Scott Bakula,2581,0.45
 Daniel Wu,1638,0.418
 Lisa Linde,4259,0.0123
 Kim Richards,2763,0.324
 Hunter Parrish,1114,0.236
 Kevin Alejandro,3134,0.257
 Indira Varma,2206,0.565
 Michael James Shaw,14747,0.0157
 Amber Tamblyn,1838,1.07
 Colin Jost,6032,1.08
 Nadine Velazquez,1748,0.34
 Shah Rukh Khan,1459,14.4
 Levi Meaden,2124,0.484
 Sara Canning,4908,0.166
 Keegan-Michael Key,1570,0.935
 Josef Altin,6046,0.0561
 Josh Dallas,1120,0.885
 Mircea Monroe,2982,0.153
 Amelia Warner,1860,0.365
 Michael Kenneth Williams,2523,0.162
 Sonequa Martin-Green,2786,0.413
 Anne Heche,2156,1.29
 Cailee Spaeny,39916,0.118
