 Dan Butler,9726,0.118
 Kevin Chamberlin,11304,0.0874
 Jon Stewart,4452,4.01
 Andy On,8586,0.507
 Alexa Havins,11746,0.0409
 Asim Chaudhry,16998,0.163
 Jaimee Foxworth,11948,0.403
 Scott Michael Campbell,12529,0.295
 Audrey Landers,8701,0.0771
 Nikki Benz,9669,3.14
 John Schuck,10860,0.308
 Martin Klebba,6664,0.0837
 Alex Saxon,9193,0.0445
 Scott Adsit,8168,0.137
 Jack Kilmer,4231,0.0847
 Demetrius Shipp Jr,1814,0.0831
 Chelah Horsdal,6378,0.0636
 K Todd Freeman,14143,0.133
 Devon Murray,14151,0.058
 Lisa Henni,22953,0.133
 Lee Purcell,10530,0.272
 Pisay Pao,7053,0.298
 David Mitchell,9772,1.2
 Okieriete Onaodowan,31375,0.0775
 Weston Cage,14550,0.163
 Jenna Kanell,6253,0.0193
 Saundra Santiago,7954,0.187
 Sharon Small,6977,0.102
 Anne Ramsay,7201,0.284
 Jarod Joseph,7274,0.0512
 Matt Cohen,5427,0.261
 Justin Cooper,8038,0.18
 Liliana Mumy,8514,0.0738
 Tyler Johnston,7122,0.0797
 Paul McGillion,11243,0.0764
 Tmas Lemarquis,9465,0.0344
 Bas Rutten,11650,0.372
 William Miller,34424,1.29
 Jacke Harry,9031,0.0657
 Kelly Connaire,296812,0.0216
 Jonathan Pointing,44669,0.0122
 Susan Lucci,1691,0.428
 Michael Aronov,12404,0.0286
 Josh Randall,11822,0.117
 Tom Maden,3393,0.0373
 Darren Le Gallo,7048,0.0694
 Katherine Kelly Lang,9172,0.233
 Terry Moore,4446,0.614
 Eli Marienthal,7061,0.215
 Tom Baker,6468,0.848
 Maria Shriver,11059,0.54
 Jason Watkins,10203,0.085
 Charlene Tilton,7315,0.14
 Eric Bogosian,5416,0.121
 Hiam Abbass,3473,0.0904
 Linda Evangelista,2081,1.05
 Freddie Fox,3100,0.101
 Torri Higginson,9644,0.119
 Delphine Chanac,7579,0.109
 Darius McCrary,8501,0.0861
 J Michael Finley,43407,0.0814
 Judie Aronson,10578,0.287
 Bryan Dechart,37140,0.0702
 Kelly Kruger,10425,0.0833
 Sheryl Lee Ralph,11644,0.149
 Artemis Pebdani,8593,0.297
 Keith Urban,9163,4.7
 Erin Murphy,7097,0.298
 Elizabeth Sellars,34287,0.117
 Michael Des Barres,9737,0.0656
 Will Swenson,24552,0.0774
 Sarah Utterback,35632,0.0679
 Aaron Jakubenko,8039,0.244
 Gabriel Basso,8143,0.0707
 Traci Dinwiddie,8650,0.0552
 Sarah Miles,9358,0.238
 Chad Rook,19027,0.273
 Zane Huett,9409,0.0313
 Mitzi Kapture,9004,0.0855
 Charles Frank,22176,0.272
 Janeshia Adams-Ginyard,74798,0.0425
 Anamaria Marinca,5266,0.0744
 Gus Birney,15642,0.234
 Lisa McGrillis,9752,0.0793
 Gregory Sierra,7365,0.186
 Jenn McAllister,22562,0.147
 Tony Gilroy,9282,0.162
