 Bonnie Hunt,2667,0.424
 Alison Wandzura,23573,0.217
 Lorenza Izzo,1018,0.213
 Jonathan Hyde,4976,0.159
 Ernie Hudson,2439,0.381
 Olivia Macklin,25935,0.0655
 Lisa Rinna,4518,1.41
 Kelly Overton,2222,0.113
 Noah Taylor,4602,0.248
 Ali MacGraw,3300,0.437
 Xander Berkeley,3579,0.215
 Elden Henson,2444,0.146
 Sam Waterston,1898,0.356
 Eric Winter,4925,0.189
 Tyler Perry,3986,11.2
 Bingbing Li,4120,0.105
 David Morrissey,3902,0.336
 Vanessa Lengies,3412,0.196
 Diane Ladd,3517,0.195
 Harry Lloyd,2864,0.263
 Kelly McCreary,5775,0.101
 Rene OConnor,5277,0.00177
 Hayley Sales,14588,0.188
 Justina Machado,4009,0.162
 Brian De Palma,3167,0.549
 Russell Tovey,3161,0.351
 Matt Ross,2057,0.239
 Wood Harris,3837,0.17
 Chris Lowell,6807,0.123
 Charlie Tahan,5935,0.123
 Niall Matter,4461,0.0542
 Gail OGrady,4115,0.144
 Camille Chen,14664,0.0944
 Melina Kanakaredes,7300,0.253
 Kiele Sanchez,3242,0.236
 Britt Lower,9489,0.284
 Ron Thomas,26149,0.139
 Colin Salmon,5392,0.167
 Patrick John Flueger,3251,0.101
 Will Estes,3763,0.46
 Brianna Brown,1687,0.382
 Scottie Thompson,3272,0.135
 Karina Lombard,5026,0.131
 Molly Hagan,2884,0.0659
 Hector Elizondo,2847,0.24
 scar Jaenada,5507,0.0616
 Clara Paget,1698,0.24
 Josefin Asplund,3820,0.0491
 Kris Kristofferson,3384,1.51
 Jake Lloyd,1719,0.324
 Rosie Perez,3348,0.493
 Amy Madigan,4270,0.205
 Paul Schneider,3281,0.278
 Jon Heder,3609,0.265
 Christina Robinson,3618,0.11
 Arlene Golonka,11288,0.106
 Wyatt Nash,3753,0.173
 Nicholas DAgosto,2198,0.333
 Jorge Garcia,2559,0.507
 Rosabell Laurenti Sellers,3257,0.096
 Rachel Ticotin,3666,0.107
 Marta Kristen,9956,0.0853
 Amy Hargreaves,751,0.108
 Jamie Clayton,45,0.199
 Lili Taylor,3440,0.318
 Joe Anderson,2336,0.373
 Betsy Russell,4427,0.212
 Veronica Cartwright,2239,0.193
 Daisy Bevan,13837,0.0304
 Dul Hill,2823,0.0251
 Austin North,23659,0.342
 Bonnie Aarons,2855,0.0663
 Greg Kinnear,3303,0.44
 Brooke Adams,4110,0.622
 Tim Blake Nelson,3021,0.256
 Alan Arkin,2994,0.489
 Kevin Sorbo,3636,0.393
 Abraham Benrubi,3563,0.106
 Brooke Smith,3144,0.389
 Jack Ashton,6874,0.128
 Victoria Hamilton,4491,0.0976
 Shelley Fabares,4292,0.155
 David Arquette,3719,0.475
 Billy Crystal,3508,0.809
 Saxon Sharbino,3711,0.097
 Cynthia Nixon,3057,1.31
 Rumer Willis,1963,0.535
 Martha Plimpton,2202,0.237
 Ty Olsson,4088,0.117
 Bryan Singer,2479,0.644
 Alyshia Ochse,5369,0.258
 Priscilla Presley,3573,1.03
 Ian McDiarmid,1400,0.208
 Mara Valverde,4124,0.0392
 Jake Weary,3749,0.111
 Claire Unabia,145985,0.0148
 Peter Krause,2626,0.314
 Xavier Samuel,1849,0.326
 Christopher Guest,3030,0.329
 Alan Dale,4099,0.35
 Tim Daly,3453,0.285
 Dan Harmon,3673,1.04
 Paul Reubens,3171,0.338
 Carly Pope,1551,0.326
 David Dastmalchian,1017,0.0849
 Maisie Richardson-Sellers,3210,0.0852
 Carroll Baker,5157,0.316
 Steven Yeun,3207,1.54
